Date|Close|Open|High|Low|Volume|Change
2019-11-14|1754.6|1751.43|1766.59|1749.56|2270000.0|0.0008
2019-11-15|1739.49|1760.05|1761.68|1732.86|3930000.0|-0.0086
2019-11-18|1752.53|1738.3|1753.7|1722.71|2840000.0|0.0075
2019-11-19|1752.79|1756.99|1760.68|1743.03|2270000.0|0.0001
2019-11-20|1745.53|1749.14|1762.52|1734.12|2790000.0|-0.0040999999999999995
2019-11-21|1734.71|1743.0|1746.87|1730.36|2660000.0|-0.0062
2019-11-22|1745.72|1739.02|1746.43|1731.0|2480000.0|0.0063
2019-11-25|1773.84|1753.25|1777.42|1753.24|3490000.0|0.0161
2019-11-26|1796.94|1779.92|1797.03|1778.35|3190000.0|0.013000000000000001
2019-11-27|1818.51|1801.0|1824.5|1797.31|3040000.0|0.012
2019-11-29|1800.8|1817.78|1824.69|1800.79|1920000.0|-0.0097
2019-12-02|1781.6|1804.4|1805.55|1762.68|3930000.0|-0.010700000000000001
2019-12-03|1769.96|1760.0|1772.87|1747.23|3530000.0|-0.006500000000000001
2019-12-04|1760.69|1774.01|1789.09|1760.22|2680000.0|-0.0052
2019-12-05|1740.48|1763.5|1763.5|1740.0|2830000.0|-0.0115
2019-12-06|1751.6|1751.2|1754.4|1740.13|3120000.0|0.0064
2019-12-09|1749.51|1750.66|1766.89|1745.61|2500000.0|-0.0012
2019-12-10|1739.21|1747.4|1750.67|1735.0|2520000.0|-0.0059
2019-12-11|1748.72|1741.67|1750.0|1735.71|2100000.0|0.0055000000000000005
2019-12-12|1760.33|1750.0|1764.0|1745.44|3100000.0|0.0066
2019-12-13|1760.94|1765.0|1768.99|1755.0|2750000.0|0.0003
2019-12-16|1769.21|1767.0|1769.5|1757.05|3150000.0|0.004699999999999999
2019-12-17|1790.66|1778.01|1792.0|1777.39|3650000.0|0.0121
2019-12-18|1784.03|1795.02|1798.2|1782.36|3350000.0|-0.0037
2019-12-19|1792.28|1780.5|1792.99|1774.06|2740000.0|0.0046
2019-12-20|1786.5|1799.62|1802.97|1782.45|5150000.0|-0.0032
2019-12-23|1793.0|1788.26|1793.0|1784.51|2140000.0|0.0036
2019-12-24|1789.21|1793.81|1795.57|1787.58|881340.0|-0.0021
2019-12-26|1868.77|1801.01|1870.46|1799.5|6020000.0|0.044500000000000005
2019-12-27|1869.8|1882.92|1901.4|1866.01|6190000.0|0.0006
2019-12-30|1846.89|1874.0|1884.0|1840.62|3680000.0|-0.0123
2019-12-31|1847.84|1842.0|1853.26|1832.23|2510000.0|0.0005
